27,0.215579,-0.674212,0.55038,0.173284,0.266348,-0.199671,0.769746,0.426517,0.518466,-0.063968,0.257648,-0.763885,-0.48448,-0.450817,0.131779,-0.793072
28,-0.055684,-1.155282,0.842822,0.092842,0.005265,0.082665,0.839114,0.88358,0.261309,-0.382953,0.477383,0.074234,-0.059541,0.178894,0.011493,-0.116042
29,0.728615,-1.22857,0.1813,-0.772679,0.023155,0.560923,-0.658268,0.328936,1.10024,0.576598,0.485038,-0.790982,-0.82163,0.44721,0.140759,-1.010079
30,0.126711,-0.652501,1.775775,-1.365513,-0.415771,-0.070642,-1.169072,-0.165068,-0.320421,0.812913,-0.48095,-1.197813,-0.66776,1.159362,-1.220398,-2.281091
31,0.658472,-1.022116,0.18321,-0.780808,-0.025965,0.6463,-0.309784,0.184381,1.029864,0.488025,0.382656,-0.812493,-0.892035,0.267739,0.141092,-1.124605
32,0.54969,-1.224776,0.262242,-0.689578,-0.04556,0.413732,-0.50882,0.303513,1.030828,0.459796,0.132861,-0.697758,-0.537434,0.204745,-0.15752,-0.987966
33,0.835053,-1.111474,0.735072,0.79951,1.468108,0.288928,-1.307597,0.173805,-0.613906,0.856462,0.937404,0.713035,-0.929067,-0.861109,-0.889075,0.071145
34,0.149416,0.524576,0.837932,0.476949,-0.478654,0.286959,0.300657,1.480478,0.28431,0.199104,0.942597,-1.635679,-0.056384,-1.259236,-0.203426,-1.646047
35,-0.151995,0.654885,1.066138,0.503538,-0.443581,0.336641,0.46855,1.536337,-0.041659,0.090723,1.163212,-1.861378,-0.224992,-0.907428,-0.367919,-1.747424
36,1.282327,-1.136957,0.752861,1.787274,2.927254,2.776469,0.825986,0.682451,-0.617082,1.336445,1.571243,-1.44458,1.798185,0.618399,-0.78699,-1.389089
37,0.357325,-1.149108,0.151089,0.181574,0.538285,-0.040206,-0.284163,0.039433,-0.040584,1.111452,0.540315,0.763986,-0.302608,0.151765,-0.938866,0.131538
38,0.46951,-0.862767,1.121383,-0.043606,0.525239,-0.618048,1.217342,0.362417,0.140344,-0.031217,0.367244,-0.768139,-0.477187,-0.36072,0.579802,-0.53619
39,-0.067593,-0.12244,-0.21508,-0.151416,0.654231,-0.62904,1.36737,1.053146,0.35494,-0.481775,0.882257,-1.063808,-0.456909,-0.051664,-1.294727,-0.893924
40,1.683149,1.164859,1.408171,0.567807,1.527009,-1.871971,-0.023208,1.616842,-0.164141,-1.983536,1.893231,2.686605,-1.404966,-0.706234,-1.66863,-1.809468
41,0.127423,-0.743572,0.840886,0.733443,0.342664,-0.555392,0.741497,-0.155088,0.425277,-0.368523,0.522144,-0.692004,-0.262023,0.056778,0.559221,-1.431923
42,0.177113,-0.796033,0.798703,0.704426,0.47342,-0.63995,1.160964,-0.049364,0.346746,-0.214255,0.319521,-0.842527,-0.380904,0.072655,0.494591,-1.324264
43,0.14623,-0.696957,0.841632,0.109863,0.409477,-0.434289,1.114262,0.16274,0.332487,0.064497,0.54635,-0.653376,-0.691926,-0.514983,0.35155,-0.511922
44,-0.156078,-0.722021,1.507161,0.259623,1.668631,-0.054363,-0.17087,0.426305,0.644428,1.142163,-0.65745,1.16368,0.489217,0.036732,-1.329106,-0.458987
45,0.187456,-0.362781,2.002258,-1.552376,-0.468741,0.063775,-0.87569,-0.197186,-0.402451,0.848169,-0.626726,-0.999217,-0.801094,0.871168,-1.377518,-2.177123
46,0.8101,-1.077706,0.478868,0.409025,-0.642528,0.633259,-0.228837,0.944195,0.036469,0.411216,0.232794,-0.001106,-1.262341,0.281358,-1.193012,0.328284
47,1.9236,-0.258185,0.749769,-0.480092,-0.411698,1.14993,1.667992,-0.378869,-0.539095,1.520216,0.793921,1.304173,0.159542,0.341105,-0.614188,-1.139997
48,0.010477,-0.617342,1.607466,-1.491849,-0.053247,-0.078561,-0.616229,-0.338207,0.020346,1.037385,-0.605678,-0.980572,-0.843855,0.927646,-0.942554,-1.794874
49,2.032923,-0.148773,0.671439,-0.604064,-0.463152,1.199805,1.752906,-0.08162,-0.687854,1.43989,0.952439,1.110668,0.279485,0.50886,-0.771545,-1.064966
50,0.884303,-1.168952,-0.116388,-0.359212,-0.28738,0.538017,0.344386,0.881465,-0.937583,0.929202,0.686296,1.053709,0.10958,-0.102925,-0.47049,-0.501277
51,-0.282081,-0.146283,0.680826,-0.764592,0.78835,0.292807,0.172184,0.783583,1.375655,0.023303,1.62424,0.964271,-0.751822,0.128778,0.276426,-0.560372
52,-0.582908,-0.445181,0.728587,0.104494,0.364852,0.405914,0.317888,0.604338,0.710021,0.470324,0.582781,0.281061,-0.922039,-0.035158,0.150929,-0.414836
53,-0.299882,-0.703395,0.217135,0.319474,0.594124,0.184122,0.013403,0.396419,0.687027,1.12258,0.339534,0.528002,-0.871959,-0.032905,-0.386676,-0.362235
54,-0.243285,0.033506,-0.193818,1.164087,1.035988,-0.349131,0.64516,0.359947,-0.194473,-0.506176,0.921482,-1.151966,-0.556355,0.571455,-0.853268,-1.905851
55,0.528772,-0.849808,0.31648,-0.503774,0.16837,0.388927,-0.351599,0.145201,0.69926,0.309034,0.17074,-0.724142,-0.829151,0.087928,-0.031588,-0.810326
56,0.166931,-0.833656,0.341891,0.10246,-0.159473,0.282722,-0.18681,0.728678,0.451771,0.609584,0.348782,-0.339952,-0.575067,0.658834,-0.380412,-0.120604
57,0.269035,-1.251612,1.068105,-0.065264,0.123658,-0.446251,1.176509,0.43267,0.404892,-0.127158,0.484765,-0.519697,-0.251693,-0.518239,0.086285,-0.22755
58,-0.143473,-1.541918,0.499282,-0.053092,-0.321463,-0.012535,0.982427,1.294461,-0.594827,-0.171477,0.677744,0.761893,0.610158,0.401237,0.117302,-0.733093
59,0.957696,-1.139129,-0.391089,-0.041983,0.073929,-0.068718,-0.232657,0.572784,-0.425837,1.501811,0.750209,0.968771,0.242967,0.232867,-0.805001,-0.272716
60,1.286624,0.257339,1.440593,-0.155309,0.778699,-3.138573,-2.196688,0.214677,0.383775,0.637162,2.418708,0.580279,-0.339578,-1.455277,-1.645181,-2.374631
61,-0.17701,-0.148294,-0.309076,0.205813,0.455933,-0.53304,1.232569,0.961658,0.273138,-0.32304,0.982278,-1.165088,-0.696624,-0.033255,-1.081213,-1.045215
62,0.675324,-0.530666,0.408769,-0.028053,1.079489,-0.567132,1.164631,0.923981,0.048352,0.353664,-0.035362,-0.751203,-0.820691,-0.306481,0.918857,-0.720985
63,0.152148,-0.921196,0.806204,0.215436,0.059735,-0.221961,0.943925,0.479114,0.34023,-0.297207,0.382588,-0.310472,-0.177904,-0.137915,0.290856,-0.507667
64,0.39322,-1.02461,0.70204,0.316299,-0.169641,0.287971,0.418258,1.155022,0.584044,-0.276523,0.005178,-0.391064,-0.491818,0.483367,-0.411623,-0.000994
65,-0.188247,-0.636488,0.370258,0.347505,0.888298,0.066925,-0.266141,0.153433,0.641338,1.106281,0.041695,0.824894,-0.349072,-0.138478,-0.792864,-0.448683
66,-0.096356,-1.490748,-0.315111,0.065343,0.180785,0.09675,0.803765,0.311579,0.576961,0.146564,-0.00091,-0.284148,-1.172376,-1.356507,-0.176333,-1.4638
67,0.430567,-1.144871,0.735998,0.354392,0.019043,0.559422,0.638382,1.308386,0.489008,-0.549731,-0.054807,-0.292598,-0.351857,0.419096,-0.646915,0.067278
68,-0.00135,0.432905,0.546078,0.473882,-0.186266,0.093277,0.438141,1.340074,0.123964,0.004948,0.849094,-1.470368,-0.361376,-0.915433,-0.486473,-1.274213
69,1.172158,-0.993703,0.941276,1.736817,2.855003,2.823473,0.906986,0.511682,-0.462175,1.371694,1.713228,-1.360449,1.82426,0.747059,-0.871311,-1.505215
70,0.434339,-0.972351,0.48642,-0.49455,-0.118084,0.680496,0.466473,1.422873,-1.623574,0.367242,0.781372,1.054832,0.309826,0.085023,-0.002137,-0.727694
71,0.280125,-1.157009,1.288972,-0.124865,0.373889,-0.689103,1.269426,0.22331,0.119016,-0.084399,0.572346,-0.761366,-0.529297,-0.436239,0.154034,-0.128783
72,-0.074688,-0.771825,0.199067,0.036953,0.157038,0.216177,0.024149,0.22593,0.72475,0.521894,0.027151,-0.184406,-0.865185,-0.561196,0.125209,-0.959547
73,0.735402,-0.635882,0.555531,0.133366,0.537222,-0.6009,1.047024,0.628592,0.32601,0.173865,0.169542,-0.894392,-0.613069,-0.427862,0.560517,-0.642515
74,0.341525,-0.092783,-0.105311,0.653942,0.50462,0.162188,-0.339012,1.141047,1.162244,1.756057,0.800253,-0.394568,-0.777797,0.966507,-0.577599,-0.252172
76,0.461385,-0.960098,0.043116,0.430591,0.395611,-0.011856,-0.154891,0.10574,-0.087752,1.299862,0.721074,1.10955,-0.117671,-0.072907,-0.81196,-0.082053
77,0.62154,-0.914971,0.125775,-0.603378,0.045737,0.64302,-0.595917,0.38129,0.959299,0.482708,0.26648,-0.719505,-0.833997,0.387497,-0.066731,-0.898717
78,0.794382,-1.210348,0.559804,0.748409,1.619456,0.40402,-1.15745,-0.144031,-0.736613,1.023497,0.876079,0.702476,-0.673227,-0.833835,-0.892755,-0.078508
79,0.307181,-1.073016,1.160567,-0.224983,0.330384,-0.539138,1.125849,0.415101,0.332361,-0.08398,0.53356,-0.76745,-0.34818,-0.581619,0.044805,-0.117086
80,0.389403,-0.695075,2.405443,0.732326,2.036449,-0.390682,-0.237403,0.04699,1.062711,1.377255,-1.005312,0.977743,0.805923,0.533771,-1.166038,-0.970245
81,1.989372,-0.158184,0.662662,-0.449962,-0.405304,1.108487,1.581988,-0.312323,-0.786803,1.619501,0.899709,1.357408,0.11539,0.43135,-0.616565,-1.095447
82,2.022403,-0.074345,0.670788,-0.676693,-0.392072,1.360821,1.814603,0.102706,-0.532394,1.376437,0.808347,1.270807,0.272845,0.519392,-0.821404,-1.035788
83,0.010124,-0.529766,2.454976,-2.351205,0.008367,-0.564717,-0.345471,-0.172845,0.16577,1.73706,-0.523155,-1.062218,-0.361507,1.144152,-1.305042,-1.973698
84,1.458674,-0.476934,1.576817,0.424788,-1.081278,-2.092309,-1.943653,1.580009,-1.514838,-1.491394,0.884078,1.10366,-1.530085,0.023589,-0.364694,-3.058041
85,2.641154,0.149209,1.5114,-1.269631,-1.421411,-0.930048,1.142403,0.170495,-0.836573,-0.998091,-0.670723,1.177071,-2.511147,0.95942,-2.325083,-2.42154
86,0.465754,1.013014,0.860961,0.688157,2.071714,-3.436399,-0.142482,1.635329,-1.347644,0.292235,0.198486,1.723735,-1.823068,1.395785,-0.900514,-2.570919
100,-0.300288,-1.810931,0.702385,-0.192284,-0.527426,0.027084,0.874709,1.311286,-0.596382,-0.194874,0.853715,0.610112,0.662673,0.491312,0.287994,-0.834638
101,1.709704,-0.331563,0.488288,-0.597715,-0.599494,0.799354,1.415213,-0.060649,-0.806554,1.33048,0.893438,1.165456,0.109807,0.208171,-0.667535,-0.844149
102,1.660466,1.158677,1.414815,0.524977,1.35367,-1.845553,-0.111507,1.619925,-0.19492,-2.079813,1.864373,2.682266,-1.321681,-0.785238,-1.672211,-1.785308
103,0.386971,0.984367,0.860037,0.764446,2.084205,-3.42257,-0.16001,1.672987,-1.371969,0.277563,0.191459,1.818709,-1.765897,1.441186,-0.787465,-2.434421
104,0.735002,-1.317054,0.019435,0.308932,-0.329748,-0.029374,-0.110053,0.547629,-0.190272,1.47967,0.836213,0.76112,-0.107807,0.215204,-1.018276,0.205101
105,-0.166991,-0.218695,0.718136,-1.306009,0.791735,0.09067,0.401953,0.869504,1.536758,-0.05877,2.022111,1.116761,-0.626643,0.071715,0.103231,-0.455674
106,0.400489,-0.926127,0.402155,0.56707,0.678004,0.018219,-0.622579,-0.071944,0.072844,1.240311,0.636594,0.949058,-0.308459,-0.168588,-0.925482,-0.032
107,-0.064043,-0.658136,1.113266,-1.107123,-0.137097,0.244088,-0.588463,-0.000571,0.218281,0.745259,-0.200619,-0.811767,-0.71238,0.52216,-0.372864,-1.0997
108,0.591914,-1.273655,0.833097,0.620359,-0.031385,0.642991,0.482799,1.444156,0.380479,-0.656684,0.116832,-0.483684,-0.654471,0.64633,-0.450662,0.074878
109,1.071616,-0.989776,0.589827,0.981186,1.580539,0.116875,-1.272264,0.00103,-0.764657,0.920095,0.933137,0.659486,-0.6307,-0.830918,-0.846192,-0.09485
110,0.676596,-1.006847,0.022415,-0.397926,-0.17767,0.492864,0.320415,0.868325,-1.197072,1.034863,0.508688,0.984,0.077979,0.300718,-0.311001,-0.504709
111,-0.346268,-0.050144,0.737129,-1.156369,0.926236,0.201498,0.369577,0.939974,1.574483,0.024909,1.931475,1.173033,-0.949098,0.256653,0.126198,-0.586348
112,0.633267,-1.186651,0.037444,-0.318994,-0.31638,0.51981,0.45538,0.817644,-1.151668,1.09212,0.440984,1.030401,0.32488,0.269383,-0.601794,-0.68724
113,0.232361,-0.739207,0.339518,0.166228,-0.191207,0.32499,-0.248899,0.942538,0.46908,0.899761,0.536211,-0.486916,-0.848148,0.659441,-0.517713,0.149946
114,-0.05656,-0.462615,0.219543,1.587542,0.680241,-0.4751,0.825881,0.029696,-0.087545,-0.642907,0.4493,-0.729095,-0.379522,0.56229,-0.144131,-2.021562
115,0.848249,-0.015418,0.320248,-0.067382,1.15826,-0.898022,1.155614,1.384489,0.051949,0.654104,-0.013573,-1.154916,-0.845163,-0.09772,0.907574,-0.794069
116,-0.206016,-1.069703,-0.118603,-0.000116,0.494255,0.369245,0.605741,0.300625,0.483704,0.115753,-0.042031,-0.101596,-1.461813,-1.180522,-0.240897,-1.075814
117,-0.643728,-0.668472,0.362523,0.579666,0.547507,0.199806,-0.007303,0.263006,0.532634,1.242784,0.306858,0.387603,-0.931247,-0.049548,-0.42405,-0.445149
118,0.818152,-1.162167,0.631523,0.368103,-0.339786,0.565207,-0.009291,0.996178,0.126594,-0.129282,0.195598,-0.219218,-0.819916,0.520688,-0.868079,0.414558
119,0.687106,-0.905549,0.022803,0.191595,-0.245206,0.061913,-0.258706,0.763956,-0.045742,1.015218,0.461854,0.417888,-0.131195,0.305072,-0.644717,0.068452
120,-0.522171,-0.802392,0.109403,0.412926,0.658236,0.084221,-0.190212,0.260994,0.794006,1.362758,0.466714,0.560405,-0.824434,-0.103722,-0.702308,-0.504749
121,-0.204038,0.12222,-0.111523,1.301956,0.836123,-0.284946,0.508058,0.348532,-0.278381,-0.897986,1.087493,-1.017243,-0.624652,0.573747,-0.989676,-2.126487
123,-0.157488,-0.804732,0.702689,1.318876,0.395442,-0.673478,0.812667,-0.344706,0.109891,-0.381156,0.659622,-0.748976,-0.473303,0.6711,0.385005,-1.760706
124,0.544645,-1.093588,0.322232,0.404234,-0.515411,0.381549,-0.202019,0.970592,0.178267,0.410855,0.324186,-0.002216,-0.704372,0.547492,-1.179144,0.281075
125,-0.424343,-1.851095,0.62034,-0.100123,-0.508602,0.069803,0.861954,1.493325,-0.509164,-0.031132,0.712817,0.674952,0.717326,0.544237,0.284265,-0.964517
126,2.674193,0.214021,1.249772,-1.194071,-1.506658,-1.102994,0.951834,0.379911,-0.88335,-0.893633,-0.68133,1.040519,-2.670973,0.907129,-2.077263,-2.386323
127,0.895874,-0.3463,0.390151,0.049947,0.992576,-1.052009,1.195042,1.32987,0.061608,0.677524,-0.115134,-1.079495,-0.626252,-0.369279,0.938157,-0.840679
128,0.009429,-0.492037,-0.027961,0.24532,0.51372,-0.086625,-0.361647,1.10693,0.777364,1.388398,0.506639,-0.198357,-0.883807,0.742721,-0.471933,-0.103284
129,-0.136844,-0.385803,1.641387,0.241603,1.618519,-0.057433,-0.478353,0.699792,0.712291,0.85934,-0.521546,1.285591,0.510672,0.066952,-1.221661,-0.544738
